"ID","Nome do Experimento","Área de Conhecimento","Grupo da Área","Status","Português","Inglês","Espanhol","Web","Android","iOS","Link"
"114","Agregado Miúdo - Determinação da Massa Específica","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. CIVIL, GEOLOGIA E ARQUITETURA","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=114"
"1140","Língua Portuguesa e Língua Brasileira de Sinais","HUMANAS","LIBRAS","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1140"
"1141","Gastronomia Hospitalar","SAÚDE","GASTRONOMIA","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1141"
"1143","Orientações de Enfermagem na Prevenção de Quedas","SAÚDE","FUNDAMENTOS DE ENFERMAGEM","Lançamento","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1143"
"1144","Avaliação Corporal para Enfermagem","SAÚDE","FUNDAMENTOS DE ENFERMAGEM","Disponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1144"
"1145","Nutrição Parenteral","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DO IDOSO","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1145"
"1146","Banho No Leito","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DO ADULTO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1146"
"1147","Maquiagem Artística","SAÚDE","ESTÉTICA","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1147"
"1148","Subtom","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1148"
"1149","Massagem na Gestação","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1149"
"115","Elementos de Máquinas","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. MECÂNICA E PRODUÇÃO","Disponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=115"
"1150","Tradução e Interpretação dos Surdos I","HUMANAS","LIBRAS","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1150"
"1151","Tradução e Interpretação dos Surdos II","HUMANAS","LIBRAS","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1151"
"1152","Radiofrequência","SAÚDE","ESTÉTICA","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1152"
"1153","Sonoforese (Ultrassom Estético)","SAÚDE","ESTÉTICA","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1153"
"1154","Avaliação Facial","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1154"
"1155","Avaliação Corporal","SAÚDE","CONSULTA E ACOMPANHAMENTO EM BIOMEDICINA ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1155"
"1158","Tiocinato de Cobalto para Identificação de Cocaína","SAÚDE","TOXICOLOGIA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1158"
"1159","Movimentos da Articulação do Punho","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA URGÊNCIA E EMERGÊNCIA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1159"
"116","Caracterização de Solos em Laboratório - Determinação da Umidade Natural","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. CIVIL, GEOLOGIA E ARQUITETURA","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=116"
"1160","Exame Físico dos Membros Superiores","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA URGÊNCIA E EMERGÊNCIA","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1160"
"1161","Exame Físico dos Membros Inferiores","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA URGÊNCIA E EMERGÊNCIA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1161"
"1162","Coleta de Papanicolau","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DA MULHER","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1162"
"1163","Avaliação de Urina: Fita Reagente","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DA MULHER","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1163"
"1164","Avaliação Imediata do Recém-Nascido (RN)","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NO CENTRO OBSTÉTRICO","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1164"
"1165","Sequenciamento","SAÚDE","BIOLOGIA MOLECULAR / GENÉTICA","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1165"
"1166","Eletroforese em Gel de Agarose","SAÚDE","BIOLOGIA MOLECULAR / GENÉTICA","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1166"
"1167","Exame Físico de Enfermagem no Paciente Cardiovascular do Idoso","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DO IDOSO","Indisponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1167"
"1168","Atuação de Enfermagem Nas Doenças Locomotoras do Idoso","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DO IDOSO","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1168"
"1169","Quantificação Sérica de Paracetamol","SAÚDE","TOXICOLOGIA","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1169"
"117","Classificação dos Solos","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. CIVIL, GEOLOGIA E ARQUITETURA","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=117"
"1170","Método de Trinder para Quantificação de Ácido Acetilsalicílico","SAÚDE","TOXICOLOGIA","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1170"
"1171","Determinação de Fenobarbital em Sangue","SAÚDE","TOXICOLOGIA","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1171"
"1172","Determinação de Metamoglobina em Sangue","SAÚDE","TOXICOLOGIA","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1172"
"1173","A construção do Saber - Prática I","HUMANAS","PSICOPEDAGOGIA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1173"
"1174","A construção do Saber - Prática II","HUMANAS","PSICOPEDAGOGIA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1174"
"1175","A construção do Saber - Prática III","HUMANAS","PSICOPEDAGOGIA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1175"
"1176","Clareando os Pelos: Banho de Lua","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1176"
"1177","Depilação com Cera Quente","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1177"
"1178","Manicure: Técnica e Cuidado com as Unhas","SAÚDE","ESTÉTICA","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1178"
"1179","Visagismo de Sobrancelhas com Paquímetro","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1179"
"118","Agregado Miúdo - Determinação de Impurezas Orgânicas","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. CIVIL, GEOLOGIA E ARQUITETURA","Disponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=118"
"1180","Depilação Egípcia","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1180"
"1181","Skinbooster","SAÚDE","PROCEDIMENTOS INJETÁVEIS EM BIOMEDICINA ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1181"
"1182","Toxina Botulínica","SAÚDE","PROCEDIMENTOS INJETÁVEIS EM BIOMEDICINA ESTÉTICA","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1182"
"1183","Preenchimento com Ácido Hialurônico","SAÚDE","PROCEDIMENTOS INJETÁVEIS EM BIOMEDICINA ESTÉTICA","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1183"
"1184","Intradermoterapia para Gordura Submentoniana","SAÚDE","PROCEDIMENTOS INJETÁVEIS EM BIOMEDICINA ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1184"
"1185","Bioestimulador de Colágeno","SAÚDE","PROCEDIMENTOS INJETÁVEIS EM BIOMEDICINA ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1185"
"1186","Ângulos de Injeção","SAÚDE","PROCEDIMENTOS INJETÁVEIS EM BIOMEDICINA ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1186"
"1187","Intradermoterapia Corporal","SAÚDE","PROCEDIMENTOS INJETÁVEIS EM BIOMEDICINA ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1187"
"1188","Procedimento Estético Injetável para Microvasos","SAÚDE","PROCEDIMENTOS INJETÁVEIS EM BIOMEDICINA ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1188"
"1189","Materiais e Revestimentos - Prática I","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","DESIGN DE INTERIORES","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1189"
"119","Execução do Traço do Concreto","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. CIVIL, GEOLOGIA E ARQUITETURA","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=119"
"1190","Materiais e Revestimentos - Prática II","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","DESIGN DE INTERIORES","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1190"
"1191","Design Mobiliário: Guarda-roupa Planejado","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","DESIGN DE INTERIORES","Lançamento","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1191"
"1192","Contratos Internacionais de Compra e Venda de Mercadoria","HUMANAS","LEGISLAÇÃO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1192"
"1193","Alisamento de Cabelos Ondulados","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1193"
"1194","Coloração Capilar","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1194"
"1195","Extração Milium","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1195"
"1196","Fototerapia com LED Âmbar para Tratamento de Rosácea","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1196"
"1197","Estudo de Caso: Melanoma","SAÚDE","ESTÉTICA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1197"
"1198","Tomografia Computadorizada de Tórax","SAÚDE","DIAGNÓSTICO POR IMAGEM","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1198"
"1199","Planos e Cortes Anatômicos","SAÚDE","DIAGNÓSTICO POR IMAGEM","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1199"
"12","Princípio da Conservação da Energia","CIÊNCIAS NATURAIS","FÍSICA","Disponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=12"
"120","Preparação de Argamassas","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. CIVIL, GEOLOGIA E ARQUITETURA","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=120"
"1200","Tomografia Computadorizada de Crânio","SAÚDE","DIAGNÓSTICO POR IMAGEM","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1200"
"1201","Ressonância Magnética de Crânio","SAÚDE","DIAGNÓSTICO POR IMAGEM","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1201"
"1202","Ressonância Magnética – Angio-RM Vasos Cervicais","SAÚDE","DIAGNÓSTICO POR IMAGEM","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1202"
"1203","Levantamento de Material Particulado (Poeira Inalável)","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","SEGURANÇA DO TRABALHO","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1203"
"1205","Gestão de Museus: Conservação Preventiva ","HUMANAS","MUSEOLOGIA","Lançamento","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1205"
"1206","Enfermagem na Realização do Teste de BHCG","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DA MULHER","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1206"
"1207","Lavagem Gástrica no Paciente Adulto","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DO ADULTO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1207"
"1208","Nebulização no Adulto","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DO ADULTO","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1208"
"1209","Punção da Jugular Externa","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DO ADULTO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1209"
"121","Ensaio de Abatimento do Tronco de Cone - Slump Test","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. CIVIL, GEOLOGIA E ARQUITETURA","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=121"
"1210","Troca da Bolsa de Colostomia","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DO ADULTO","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1210"
"1211","Troca da Bolsa de Ileostomia","SAÚDE","ASSISTÊNCIA DE ENFERMAGEM NA SAÚDE DO ADULTO","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1211"
"1212","Níveis de Atenção à Saúde - Primário, Secundário e Terciário","HUMANAS","SISTEMA PÚBLICO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1212"
"1213","Avaliação do Agente Físico - Ruído","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","SEGURANÇA DO TRABALHO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1213"
"1214","Levantamento de Iluminância","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","SEGURANÇA DO TRABALHO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1214"
"1215","Coleta e Análise de Material Particulado (Poeira Inalável)","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","SEGURANÇA DO TRABALHO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1215"
"1216","Primeiros Socorros em um Acidente de Trânsito","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","SEGURANÇA DO TRABALHO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1216"
"1217","Levantamento ao Cumprimento das Exigências da NR12 (Check List)","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","SEGURANÇA DO TRABALHO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1217"
"1218","Levantamento de Exigência de Medidas de Sistema de Segurança e de Sistema Contra Incêndio e Explosão","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","SEGURANÇA DO TRABALHO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1218"
"1219","Levantamente ao Cumprimento das Exigências da NR17 (Check List)","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","SEGURANÇA DO TRABALHO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1219"
"122","Identificação de Tipos de Blocos e Tijolos","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. CIVIL, GEOLOGIA E ARQUITETURA","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=122"
"1220","Logística Reversa - Pós-Venda e Pós Consumo","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. MECÂNICA E PRODUÇÃO","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1220"
"1221","Circuitos Digitais com Portas Lógicas","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENGENHARIA DA COMPUTAÇÃO","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1221"
"1222","Estudo de Comportamento do Painel Fotovoltaico","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. ELÉTRICA","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1222"
"1223","Energia e Potência do Vento: Medição e Cálculo da Potência do Vento","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENERGIAS RENOVÁVEIS","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1223"
"1224","Eficiência Energética na Iluminação","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENERGIAS RENOVÁVEIS","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1224"
"1225","Estimativa da Radiação Solar Global","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENERGIAS RENOVÁVEIS","Lançamento","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1225"
"1226","Produção e Caracterização de Etanol","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENERGIAS RENOVÁVEIS","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1226"
"1227","Produção de Biocombustíveis ","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENERGIAS RENOVÁVEIS","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1227"
"1228","Caracterização de Canais","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENERGIAS RENOVÁVEIS","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1228"
"1229","Tipos de Usinas Hidrelétricas","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENERGIAS RENOVÁVEIS","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1229"
"123","Ensaio de Aderência","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","PRÁTICAS ESPECÍFICAS DE ENG. CIVIL, GEOLOGIA E ARQUITETURA","Disponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=123"
"1230","Produção de Eletricidade a partir de Biomassa","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENERGIAS RENOVÁVEIS","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1230"
"1231","Estudo do Capital de Giro da Empresa","HUMANAS","CIÊNCIAS CONTÁBEIS","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1231"
"1232","Calculando Taxa de Juros para Empréstimo","HUMANAS","CIÊNCIAS CONTÁBEIS","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1232"
"1233","Elementos que Compõem Usinas Hidrelétricas","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENERGIAS RENOVÁVEIS","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1233"
"1234","Tipos de Turbinas (Energia Eólica)","ENGENHARIAS, COMPUTAÇÃO E ARQUITETURA","ENERGIAS RENOVÁVEIS","Lançamento","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1234"
"1235","Suturas","SAÚDE","ODONTOLOGIA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1235"
"1236","Estágio Cirúrgico","SAÚDE","ODONTOLOGIA","Indisponível","Sim","Não","Não","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1236"
"1237","Teste Rápido de COVID-19 no Paciente Adulto","SAÚDE","ENFERMAGEM","Indisponível","Sim","Sim","Sim","Sim","Não","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1237"
"1238","Teste Rápido de Hepatite B no Paciente Adulto","SAÚDE","ENFERMAGEM","Indisponível","Sim","Sim","Sim","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1238"
"1239","Teste Rápido de HIV no Paciente Adulto","SAÚDE","ENFERMAGEM","Indisponível","Sim","Não","Não","Sim","Sim","Não","https://www.virtuaslab.net/ua-labs/launcher.php?produto=ualabid&ualabid=1239"
